id1	text	label	triples	id2
text_3834	随处可见的便衣警察（导游介绍），足见其地位。	0	[]	[]
text_3835	哼。我要是你老板就炒了你。叔叔。男人得有事业心	2	[['四处勾引', '男人', 'MotivatedByGoal'], ['坏女人', '男人', 'Desires'], ['欺骗家人', '男人', 'MotivatedByGoal'], ['男人', '发狂的', 'HasProperty'], ['男人', '钱名利', 'Desires'], ['老板', '控制员工', 'CapableOf'], ['老板', '订单出差', 'CapableOf']]	[2, 2, 2, 1, 1, 1, 1]
text_3836	S5830，以后我们还会继续买三星的产品的	1	[['买', '获得回扣', 'HasSubevent'], ['买', '选择喜欢的歌', 'HasSubevent']]	[1, 1]
text_3837	红旗插上总统府，记得以前上学时课本里有这幅图。	0	[]	[]
text_3838	那该去医院看看了女孩子身体抵抗力会比较差点	1	[['与朋友聊天', '比较', 'HasSubevent'], ['葡萄球菌感染', '医院', 'AtLocation'], ['新生儿', '医院', 'AtLocation'], ['医院', '帮助生病的人', 'UsedFor'], ['医院', '充满希望的健康人', 'UsedFor'], ['医院', '清洁的', 'HasProperty'], ['医院', '认真对待人', 'UsedFor'], ['医院', '大多数城市', 'AtLocation'], ['女孩子', '独立坚强', 'Desires'], ['女孩子', '被称赞', 'Desires'], ['身体', '成熟的皮肤病患者', 'Desires'], ['身体', '有难以理解的精神病发作', 'CapableOf'], ['身体', '适当的医疗护理', 'Desires'], ['身体', '可以和朋友一起参观', 'Desires'], ['身体', '把钱捐给慈善机构', 'CapableOf'], ['身体', '健康的孩子', 'Desires'], ['身体', '预后良好', 'Desires']]	[2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_3839	佛教微博今天端午节（农历五月初五），是我国人们以祛病防疫的节日。	1	[['端午节', '懒洋洋睡大觉', 'CapableOf'], ['端午节', '纪念屈原', 'HasSubevent'], ['端午节', '纪念屈原', 'MotivatedByGoal'], ['节日', '庆祝仪式', 'SimilarTo'], ['节日', '感到悠闲', 'Causes']]	[1, 1, 1, 1, 1]
text_3840	一开始片头的CG是哪位名校的实习生做的？	0	[]	[]
text_3841	看样子公司没给你配电脑嘛，当然是公司的事情了。	2	[['妨碍司法公正', '公司', 'HasSubevent'], ['焦虑症者', '公司', 'HasSubevent'], ['下降的', '公司', 'HasSubevent'], ['公司', '讨厌上司', 'HasSubevent'], ['公司', '聊是非', 'HasSubevent'], ['公司', '防小人', 'HasSubevent'], ['公司', '银器丢失', 'HasSubevent'], ['电脑', '污染世界', 'CapableOf'], ['电脑', '给你看骗', 'CapableOf'], ['电脑', '觉得无聊', 'Causes']]	[2, 2, 2, 1, 1, 1, 1, 1, 1, 1]
text_3842	NodYoung5月22日，伦敦奥组委公布了2012年奥运会和残奥会门票设计。	0	[]	[]
text_3843	现在正要睡天朝已经周五咯大不列颠的孩纸好好学习哟	1	[['不成功的', '现在', 'SimilarTo'], ['翻身', '睡', 'MotivatedByGoal'], ['现在', '感到幸福', 'CapableOf'], ['睡', '补充体力', 'MotivatedByGoal'], ['睡', '补充元气', 'MotivatedByGoal'], ['好好学习', '好成绩', 'MotivatedByGoal']]	[2, 2, 1, 1, 1, 1]
text_3844	该湾湾长沙细，岸上绿树如带，构成三亚海滨风景区美丽动人的风景线。	1	[['海滨', '放置灯塔', 'UsedFor']]	[1]
text_3845	民以食为天，色相不能当饭列许总下厨照样提意见。	2	[]	[]
text_3846	做为一个女的你怎么这么老才开始研究星座捏？	2	[['到达僵局', '研究', 'HasSubevent'], ['定罪怀疑犯罪', '研究', 'HasSubevent'], ['研究', '两眼呆滞', 'HasSubevent'], ['研究', '知识主观者', 'HasSubevent']]	[2, 2, 1, 1]
text_3847	中石油可没有司法权，世界上没有那个国家有这种现象	2	[['投反对票否', '没有', 'SimilarTo'], ['犯罪逃逸', '国家', 'HasSubevent'], ['国家', '成为敌人', 'CapableOf'], ['世界', '没有种族歧视', 'Desires'], ['世界', '混乱的地方', 'CapableOf'], ['石油', '仍然有麻烦的水', 'CapableOf']]	[2, 2, 1, 1, 1, 1]
text_3848	不过，多数乐视网的股民担心复牌后股价连续跌停。?	2	[['开始老人痴呆', '担心', 'HasSubevent'], ['恐惧的', '担心', 'HasSubevent'], ['被绑架', '担心', 'HasSubevent'], ['担心', '脸色惨白', 'HasSubevent']]	[2, 2, 2, 1]
text_3849	刘翔抵达伦敦备战奥运-和女粉丝合影。	0	[]	[]
text_3850	上篇是综合研究篇，中篇是石窟营建研究篇，下篇是个案研究篇。	0	[]	[]
text_3851	是你不给电话我就那晚给了电话我!!!嬲嬲嬲	2	[['电话', '心情难过', 'UsedFor'], ['电话', '显示来电号码', 'CapableOf'], ['电话', '有声音', 'CapableOf'], ['电话', '杀时间', 'MotivatedByGoal'], ['电话', '经常惹恼人们', 'HasSubevent'], ['电话', '讨厌的', 'HasProperty'], ['电话', '谈话肮脏', 'CapableOf']]	[1, 1, 1, 1, 1, 1, 1]
text_3852	当伦敦奥运会标志加上一个笑脸之后.....	0	[]	[]
text_3853	大佛采用锡青铜制成，高达88米，加上三层裙楼基座，总高101.5米。	0	[]	[]
text_3854	我要回家问问我妈妈，妈妈说要做富二代的丈母娘	2	[['受到挫折', '回家', 'Desires'], ['难过的人', '回家', 'Desires'], ['回家', '厌倦的', 'MotivatedByGoal'], ['回家', '被绑架', 'MotivatedByGoal'], ['妈妈', '变成贵妇', 'Desires'], ['妈妈', '当贵妇', 'Desires'], ['妈妈', '后悔嫁给爸爸', 'CapableOf'], ['妈妈', '跟爸爸吵架', 'CapableOf'], ['妈妈', '讨厌你不睡觉', 'CapableOf'], ['妈妈', '生气的', 'CapableOf'], ['妈妈', '当贵妇', 'CapableOf']]	[2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1]
text_3855	鼓浪屿是慕名而来的了，但人实在是太多了，不建议暑假来了。	2	[['暑假', '疯狂打工', 'HasProperty'], ['暑假', '疯狂打麻将', 'HasProperty']]	[1, 1]
text_3856	飞哥王粤飞:这哥们设计上海世博会伦敦馆。	1	[['设计', '创意多', 'MotivatedByGoal'], ['设计', '梦想中', 'HasProperty']]	[1, 1]
text_3857	刚打电话，没好位置了，在最边上，让我取消了	1	[['愉快的', '位置', 'HasSubevent'], ['有趣的招待', '位置', 'HasSubevent'], ['打电话', '揪朋友', 'MotivatedByGoal'], ['打电话', '找女朋友', 'MotivatedByGoal'], ['打电话', '要报平安', 'MotivatedByGoal'], ['打电话', '朋友的手', 'AtLocation'], ['打电话', '要找朋友', 'MotivatedByGoal'], ['打电话', '告诉朋友的新闻', 'UsedFor'], ['打电话', '找朋友', 'MotivatedByGoal']]	[2, 2, 1, 1, 1, 1, 1, 1, 1]
text_3858	分享欧枫世家的博文：100年前的奥运会是什么样子呢？	0	[]	[]
text_3859	雷佳歌迷官方微博:之前参加心连心演出的电视播出时间来啰	0	[]	[]
text_3860	西岛是有原著居民的，可是村子不让人进去，不知道之前看到的他们是怎么进去的。	2	[['可是', '每时每刻的尴尬', 'CapableOf'], ['居民', '囚犯', 'SimilarTo'], ['看到', '不屑', 'HasSubevent'], ['看到', '说无聊', 'HasSubevent']]	[1, 1, 1, 1]
text_3861	斯科拉Scola4Wow,anotherOlympicsemifinal,Improudandhappy.Themedalsareonlyonegameaway.Imsoanxious	0	[]	[]
text_3862	门票：50元，买票处有同程网的买票说明在那里，现场扫一下二维码，立减5元；	0	[]	[]
text_3863	刚吃三天，只觉得很有鱼香，效果正在观望	1	[]	[]
text_3864	临近结束的时候，喇嘛们围绕着他们的师傅坐成一圈念经。	0	[]	[]
text_3865	：总统府里有民国时期领导人的起居室、会客室、煦园，还接连着太平天国时期的历史陈列。	0	[]	[]
text_3866	送给每个奥运代表团的铜花瓣组合在一起成为了主火炬	0	[]	[]
text_3867	朝天门码头应该是大家来重庆的必游之地，这里是跑男的拍摄地之一。	1	[['休闲健康', '跑', 'HasSubevent'], ['受过良好教养的人', '跑', 'Desires'], ['受过良好教养的受过严格训练的人', '跑', 'Desires'], ['锻炼', '跑', 'HasSubevent'], ['男', '喜欢蓝正龙', 'Causes']]	[2, 2, 2, 2, 1]
text_3868	王者无双:这届伦敦奥运会竟是这样的囧事。。	0	[]	[]
text_3869	本山带谁上春晚改名为本山选谁上春晚	0	[]	[]
text_3870	我分享了荔枝春晚微直播荔枝春晚微直播话题详情485	0	[]	[]
text_3871	不对，好像只是现存的，删掉的没存相册里了	2	[['相册', '保持图片树脂', 'UsedFor'], ['相册', '店面图片', 'UsedFor'], ['相册', '废品书店', 'AtLocation'], ['相册', '音乐的故事情节', 'UsedFor']]	[1, 1, 1, 1]
text_3872	对滴实在让人看不懂了这个价格相当于抢钱啊	2	[['抢钱', '令人反感', 'CapableOf']]	[1]
text_3873	如果我消失了你会找我吗，我知道你的回答是不会，	2	[['考差', '不会', 'MotivatedByGoal']]	[2]
text_3874	强烈推荐博物院内一楼的两个汉代陶俑馆和二楼的张大千画作展示。	1	[['愉快的', '展示', 'HasSubevent'], ['有趣的招待', '展示', 'HasSubevent'], ['款待', '展示', 'HasSubevent'], ['展示', '帮助查找座位', 'CapableOf'], ['一楼', '支持二楼', 'UsedFor']]	[2, 2, 2, 1, 1]
text_3875	这一消息对正在停牌的乐视网投资者们，又是沉重的一击。	2	[['停牌', '控制交通', 'UsedFor'], ['投资者', '幕后放映', 'CapableOf'], ['投资者', '幕后放映的影像', 'CapableOf']]	[1, 1, 1]
text_3876	他们脑壳原本就是相当于猴子级的，现在又进雨水了。	2	[['不透明物体在任何光线下都有阴影', '现在', 'HasProperty'], ['失败的', '现在', 'SimilarTo'], ['现在', '失败的', 'SimilarTo'], ['猴子', '抢劫路人', 'CapableOf'], ['猴子', '率众叫嚣', 'CapableOf'], ['猴子', '转向灯开关', 'CapableOf']]	[2, 2, 1, 1, 1, 1]
text_3877	原文评论[13]转发理由:乐视网现在停牌，复盘的话就比较尴尬了	2	[['不透明物体在任何光线下都有阴影', '现在', 'HasProperty'], ['插图点', '比较', 'HasSubevent'], ['停牌', '控制交通', 'UsedFor']]	[2, 2, 1]
text_3878	北京时间2月25日下周一凌晨四点，巴黎王子公园球场，本赛季第三次国家德比，贝克汉姆王者归来	1	[['建立文明', '球场', 'HasSubevent'], ['有乐趣', '公园', 'HasSubevent'], ['球场', '坚持正义专业', 'UsedFor'], ['球场', '标准化进程', 'UsedFor'], ['球场', '获取指令', 'UsedFor'], ['公园', '跟朋友聊天', 'HasSubevent'], ['巴黎', '买名牌', 'HasSubevent']]	[2, 2, 1, 1, 1, 1, 1]
text_3879	Telluswhereyoucomefrom	0	[]	[]
text_3880	可是我梦见的是在大仓忙活了一天，累死了。神经衰弱	2	[['虚幻的', '梦见', 'SimilarTo'], ['梦见', '虚幻的', 'SimilarTo'], ['可是', '每时每刻的尴尬', 'CapableOf']]	[2, 1, 1]
text_3881	没猜出来啊？下次见到我要请我吃罗莎蛋糕哦	1	[['使欢乐', '请', 'MotivatedByGoal'], ['赠送礼物', '请', 'MotivatedByGoal'], ['遵循配方', '蛋糕', 'HasSubevent'], ['蛋糕', '味道不错', 'CapableOf'], ['蛋糕', '女生喜欢的', 'HasProperty'], ['蛋糕', '甜蜜的', 'HasProperty']]	[2, 2, 2, 1, 1, 1]
text_3882	灵山大佛于1997年11月15日落成开光。	0	[]	[]
text_3883	人广的石狮子和旗杆，周五的夜晚，远行的气息。	1	[['希望的光线', '远行', 'CapableOf']]	[2]
text_3884	这一周，他风光无两，却也遭诸多质疑，融创股票曾大跌又再创跳涨记录，似乎也正映衬着他的前半生。	1	[['形容美或俊俏', '正', 'HasSubevent'], ['正', '无名人气高', 'Causes'], ['股票', '一夜致富', 'Causes'], ['股票', '更换信仰的', 'CapableOf'], ['股票', '经济起飞', 'Causes']]	[2, 1, 1, 1, 1]
text_3885	不是吧我觉得蛮仙啊搞件我拍艺术照啊	1	[]	[]
text_3886	对啊，现在已经看不到了，北漂的我在北京更是没地儿找	2	[['不透明物体在任何光线下都有阴影', '现在', 'HasProperty'], ['看不到', '觉得黑暗', 'HasSubevent']]	[2, 1]
text_3887	蕾子肖:转发微博福州发布	0	[]	[]
text_3888	建网站是吃力不讨好的事，铁老大是不会干这事的。	2	[]	[]
text_3889	你看到你的礼物了挖最上面那个哈哈哈	1	[['努力赚钱', '礼物', 'MotivatedByGoal'], ['来拜访的朋友', '礼物', 'Causes'], ['乖乖认真', '礼物', 'MotivatedByGoal'], ['打开电视', '看到', 'Causes'], ['礼物', '善良的', 'HasProperty'], ['礼物', '朋友的清扫', 'AtLocation'], ['礼物', '哄男朋友开心', 'UsedFor'], ['礼物', '包括四种耐用品', 'CapableOf'], ['那个', '令人愉快的', 'HasProperty']]	[2, 2, 2, 2, 1, 1, 1, 1, 1]
text_3890	寄希望于下一部作品吧，到时候去你家蹭饭吃嘿嘿	1	[['获得报酬', '作品', 'HasSubevent'], ['获取作业', '作品', 'HasSubevent'], ['采纳建议', '作品', 'HasSubevent'], ['知道你健康', '作品', 'MotivatedByGoal'], ['赤褐色砂石建筑上流社会的', '一部', 'AtLocation'], ['作品', '绘制蓝图', 'HasSubevent'], ['作品', '需要钱才能生存', 'MotivatedByGoal'], ['作品', '经常是令人愉快的', 'CapableOf']]	[2, 2, 2, 2, 2, 1, 1, 1]
text_3891	广场夜间有喷泉，但我们去的那天，喷着喷着就下起了倾盆大雨。	0	[]	[]
text_3892	十四个童话剧，涵盖古今中外所有真善美的故事。	0	[]	[]
text_3893	认识台湾是从小学语文课本中的阿里山和日月潭开始的。	0	[]	[]
text_3894	端午节三天假期，打了半天桥牌，化大半天加班写了个材料，参加了一个晚宴活动，一晃而过。	0	[]	[]
text_3895	我和男朋友两个人去买了两日票，但是其实感觉买一日票就OK了。	0	[]	[]
text_3896	然后网上很火的那个两种颜色的江水的照片就是在5号码头拍的。	0	[]	[]
text_3897	最近北京的雾霾比较严重，建议大家多吃点木耳，木耳可以清肺	2	[]	[]
text_3898	你来啊我跟给你点小时候吃的鱼串你忘了么？？	2	[]	[]
text_3899	曼联吧官方微博:转发微博新浪体育视频	0	[]	[]
text_3900	的录取通知书，18岁的沈阳男孩张玮琛登上了飞往英伦的飞机。	0	[]	[]
text_3901	抢黄灯通行，对驾驶人处20元以上200元以下罚款，记6分。	0	[]	[]
text_3902	我的干儿子们，长得真是俊啊，就是狗毛掉得多了点	1	[['狗', '比人类更聪明', 'HasProperty'], ['狗', '非常聪明', 'HasProperty']]	[1, 1]
text_3903	汽车总站到罗浮山首末班车时间为6:00-18:20；	0	[]	[]
text_3904	好好的相亲啊哈哈哈今年又是些啥子整人的招数。	1	[]	[]
text_3905	是啊这也是我为何经常写民生报道的一个理由吧	2	[]	[]
text_3906	一大早就跑来了南京总统府，那真是是游客人山人海。	0	[]	[]
text_3907	一路走走停停，我们经过了沙漠绿洲、徒手攀爬沙丘并滑沙、寻找骆驼的踪迹、追逐远处的山羊、拍摄沙漠的动植物。。。。。。。	1	[['发现图腾', '寻找', 'MotivatedByGoal'], ['有梦想', '追逐', 'Causes'], ['舒适的地方', '沙漠', 'AtLocation'], ['追逐', '极其兴奋的', 'HasProperty'], ['追逐', '获取食物', 'UsedFor'], ['绿洲', '比较凉快', 'CapableOf']]	[2, 2, 2, 1, 1, 1]
text_3908	如果那么多个如果，你们以为这样的男士会和你们混？	0	[]	[]
text_3909	从莫西干发型到络腮胡，从国际球员到中超形象大使；	0	[]	[]
text_3910	朝天门广场在两江相会处，长江和嘉陵江，一清一浊。	0	[]	[]
text_3911	进去后马上领取地图和剧场表演时间表，计划游玩路线。	0	[]	[]
text_3912	走上春晚的男旦李玉刚（山东台）2-1gt;	0	[]	[]
text_3913	不过感觉有点自我膨胀了，不排除软银是国际版的乐视。?	2	[['下降的', '感觉', 'HasSubevent'], ['伤害其他', '感觉', 'HasSubevent'], ['有点', '有人讲笑话', 'HasSubevent']]	[2, 2, 1]
text_3914	MaggieWong姿姿:举手	0	[]	[]
text_3915	听说周杰伦的老家是新北市，我去感受周董的气息去。	1	[]	[]
text_3916	那天，我就静坐在广场，对面就是布达拉宫，我望着她，整整一下午。	0	[]	[]
text_3917	乃要加上个别.哼哼。闺女满月的时候请客啊	1	[['开心', '请客', 'MotivatedByGoal'], ['朋友生日', '请客', 'HasSubevent'], ['请客', '好人缘', 'MotivatedByGoal'], ['请客', '很开心', 'MotivatedByGoal'], ['请客', '接受表扬', 'MotivatedByGoal'], ['请客', '表示善意', 'MotivatedByGoal'], ['请客', '表示大方', 'MotivatedByGoal']]	[2, 2, 1, 1, 1, 1, 1]
text_3918	（2）马斯克并没有利用上市公司套现，而是倾其所有投入其中，而贾套现100多亿。	2	[]	[]
text_3919	他前方围着的是14位从地下涌出来的释迦弟子半身造像。	0	[]	[]
text_3920	有一个中国女人做老婆，放在家里供着，还不够吗？	2	[['欺骗家人', '女人', 'MotivatedByGoal'], ['男式压榨', '女人', 'SimilarTo'], ['女人', '发狂的', 'HasProperty'], ['女人', '能倚靠的肩膀', 'Desires'], ['不够', '丢失作业', 'HasSubevent'], ['家里', '依赖父母', 'HasSubevent']]	[2, 2, 1, 1, 1, 1]
text_3921	如果快倒闭了还增加信用额度，那建行不是傻吗？	2	[]	[]
text_3922	风情街现在是集逛街购物餐饮为一体的旅游好去处。	1	[['开心', '逛街', 'HasSubevent'], ['喜欢这个东西', '购物', 'HasSubevent'], ['买娱乐', '购物', 'HasSubevent'], ['改善图像', '购物', 'HasSubevent'], ['逛街', '找朋友', 'HasSubevent'], ['逛街', '约朋友', 'HasSubevent'], ['逛街', '开心', 'HasSubevent'], ['逛街', '很开心', 'HasSubevent'], ['逛街', '心情愉悦', 'Causes'], ['逛街', '感到满足', 'Causes'], ['购物', '会见朋友', 'HasSubevent'], ['购物', '遇到朋友', 'HasSubevent'], ['购物', '失去理智', 'HasSubevent'], ['购物', '与朋友共度时光', 'UsedFor'], ['旅游', '逛名胜古迹', 'HasSubevent'], ['旅游', '买名产', 'HasSubevent'], ['旅游', '心情愉悦', 'Causes'], ['旅游', '有满足感', 'Causes'], ['旅游', '好心情', 'Causes'], ['旅游', '很快乐', 'Causes'], ['旅游', '很开心', 'Causes']]	[2, 2, 2, 2, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
